Features,Type
"[-364.89584     80.19566    -35.093002   -14.971578     6.184248
  -16.126644    -4.589623     6.5919485   -9.353189    -8.968859
   -4.0136747  -11.557344    -9.320244    -2.9090226   -2.7344327]",hungry
"[-477.60916     82.48408     -7.71933    -13.275761     2.8506236
   -6.807595    -9.236546    -7.0868363  -14.302997   -14.4733305
  -10.817253   -13.654937   -12.979086    -8.082828    -4.323411 ]",hungry
"[-3.4713361e+02  1.2974684e+02 -7.0256218e+01 -1.2317227e+01
  2.7131674e+01 -2.3233488e+01 -1.2800668e+01 -3.7662337e+00
 -2.0741428e+01 -1.2670715e+00 -6.8901193e-01 -1.7833704e+01
 -2.2021797e-01  1.7674177e+00 -1.3615548e+01]",hungry
"[-3.4623712e+02  9.9146049e+01 -4.1732052e+01 -1.7596292e+01
  1.6548286e+01 -9.1798687e+00 -1.3586516e+01 -1.0124360e+01
 -1.2912639e+01 -2.2351640e-01 -2.8216805e+00 -1.3529554e+01
 -9.3596977e-01  1.3353397e+00 -1.1519169e+01]",hungry
"[-3.5551810e+02  1.0250718e+02 -2.2443365e+01 -2.0114761e+01
  3.2047539e+00 -1.1499289e+01 -1.5113549e+01 -1.8549131e+01
 -2.1991034e+01 -4.0613723e+00 -1.8925713e-01 -1.3680908e+01
 -8.1763763e+00 -1.8909495e-01 -4.0664449e+00]",hungry
"[-435.50803    171.06548    -63.296772   -15.923956    18.010574
  -34.751972   -16.832134    -9.120608   -30.596395    -1.463888
    3.269572   -21.167578    -1.811921     1.4430209  -22.688234 ]",hungry
"[-325.78613    140.0314     -81.34475    -15.200344     7.0099196
  -59.783474   -13.059035    16.135086   -31.435717   -12.53293
   18.365767    -2.678096     2.0260842    9.444683   -13.725307 ]",hungry
"[-391.6087       89.35009     -46.164318      2.518554     26.69859
  -16.116976     -3.2671874     6.358576    -16.516216     -5.8547397
    2.0860436   -12.712957     -5.3236823     0.50580424   -9.516818  ]",hungry
"[-3.62487305e+02  1.07409424e+02 -4.59357986e+01  3.35560560e+00
  2.38617401e+01 -2.43885326e+01 -6.44916725e+00  8.85147095e+00
 -1.20744057e+01 -4.95211411e+00 -4.48527241e+00 -1.66897888e+01
 -2.81189179e+00 -7.16206878e-02 -1.15016899e+01]",hungry
"[-312.34537    148.15909    -62.69702    -20.657751    16.433802
  -33.658802   -25.27108     -5.388571   -10.238979     5.5492187
   -0.8488137  -18.060808     1.0576061    3.2783442  -13.144262 ]",hungry
"[-322.77902    177.25078    -52.4167       6.0253034   42.98498
  -18.108915     3.0697603   23.13739     -9.499683    -2.337695
    4.856551   -11.352725     1.0270896    5.70963     -7.2288804]",hungry
"[-228.45622    149.70334    -73.61504     -3.5735931   19.408236
  -40.89535      1.7249924   16.565737   -23.87448     -3.1227744
    3.3677323  -21.824694    -2.9116561    5.048083   -11.412691 ]",hungry
"[-530.67676    124.37608    -56.942043    -3.117542    11.088998
  -27.452604    12.159645    10.5050745  -20.542353     7.9917154
    6.904601   -14.743278     7.558011     4.350923   -14.50779  ]",hungry
"[-282.1546     145.62761    -69.74762    -17.87737     10.660626
  -37.285847    -5.4599214    7.255091   -25.585073   -10.442881
   -2.6671083  -15.710858     2.901949     7.794167    -2.4724967]",hungry
"[-250.16246     164.82861     -97.0798        0.45820224   19.888636
  -59.161514      0.565955     19.495537    -29.542992     -1.0601459
    5.373678    -22.253077      3.2904203     8.940878     -7.2638836 ]",hungry
"[-249.08795    162.24348   -111.509674    12.406859    34.792137
  -55.711456    10.18155     27.408028   -30.25844     -0.638233
    3.454166   -25.400513     4.5136466    4.857442   -15.016176 ]",hungry
"[-255.78616    167.83586   -100.29129      3.766301    24.01028
  -60.293915    -2.7623026   17.0077     -27.183031     2.8058507
    4.711226   -21.37266      6.738081     6.6628227  -12.08158  ]",hungry
"[-284.69855    137.49915    -61.22184     -8.257466     4.9492865
  -48.039314    -5.360886    14.518167   -17.993235    -2.416559
    1.6466283  -19.741238    -4.828474     2.231057    -8.142103 ]",hungry
"[-3.4587033e+02  2.1176279e+02 -9.8961182e+01  7.5545678e+00
  3.3108395e+01 -5.6418571e+01  5.5676327e+00  2.1884050e+01
 -3.5937893e+01 -5.9015112e+00  2.2260680e+00 -2.4801804e+01
 -6.2911026e-02 -5.0192423e+00 -2.3385536e+01]",hungry
"[-3.2731467e+02  1.3362349e+02 -7.3103821e+01 -1.8488306e+01
 -1.6594279e+00 -5.6843372e+01 -1.5731953e+00  2.8520237e+01
 -2.5225668e+01 -1.8118452e+01  6.2247181e+00 -1.2762383e+01
  2.8644985e-01  1.9771751e+01  1.3001519e+00]",hungry
"[-318.74646    155.90298    -59.29264    -49.275417   -15.0386715
  -41.28612    -10.527689    17.588991   -11.872952   -16.1763
   -1.9303719   -6.722267     4.9976444   17.151691     2.2934577]",hungry
"[-346.36392    157.9498     -37.326965   -36.173683    -7.6263866
  -30.638933    -6.9299054   14.502048   -12.16964    -15.110668
   -4.5631123  -16.085098    -8.749688     9.089521     3.4858127]",hungry
"[-3.9188541e+02  1.7291173e+02 -7.2248520e+01 -4.3631253e+00
  2.8808115e+01 -3.0807539e+01  7.0165199e-01  1.1058034e+01
 -1.9920681e+01  4.2626705e+00  1.8606387e+00 -2.4188679e+01
 -5.5595852e-02  2.5098011e+00 -1.8792700e+01]",hungry
"[-350.7797      157.9293      -22.165232    -20.913206     -5.842207
  -33.61416     -14.502588     -2.1851146   -18.267225     -5.657162
   -0.58231896  -17.039852     -9.165907     -2.0971277   -12.376414  ]",hungry
"[-2.8918478e+02  1.1896018e+02 -5.2364124e+01 -3.4961029e+01
  2.4877212e+00 -2.7498661e+01 -2.0338158e+01  4.1353159e+00
 -7.1686325e+00 -1.1057076e+01 -4.3525782e+00 -8.3984699e+00
 -4.4859409e+00  1.6975470e-01 -3.6512513e+00]",hungry
"[-321.40182    134.25873    -64.51771    -13.126462    26.52698
  -30.067017   -21.37807      1.2977389  -19.626284   -10.938967
    1.0895495  -14.528238    -8.872096     0.7856341   -7.06333  ]",hungry
"[-234.84007    156.60593    -56.624947   -10.449141    23.624546
  -35.344284   -19.198246     5.730619   -20.681368   -11.966168
    0.5339194  -18.949158   -10.76891      3.4856024   -8.891485 ]",hungry
"[-327.14203     127.21996     -30.400272     -9.796507      6.9093137
  -32.57074     -18.03001       0.9530329   -17.397322    -15.64421
   -5.0346804    -6.999817     -0.76591337    4.8820205     9.6337385 ]",hungry
"[-387.6916      127.89009     -31.435686    -20.154575     -0.43678027
  -27.622704     -6.412083     10.873512    -11.59497      -8.050533
    1.0028495   -13.506471     -9.362403      1.8823174    -5.2954025 ]",hungry
"[-307.51254    150.11061    -52.640907     6.7589006   25.742926
  -52.12732    -22.99037     14.676612   -25.934517   -23.886684
    1.0024513  -15.45593    -13.012824     0.9033407  -12.48438  ]",hungry
"[-271.60938    139.5794     -93.837524   -12.811718    18.292568
  -51.70473    -13.34155     14.108227   -15.890099     2.884287
    7.2472663  -14.624712     2.2339847    2.4855223  -13.144458 ]",hungry
"[-281.35114     170.21442     -65.58585     -14.8778305    17.931513
  -42.133102    -19.654953      6.5075226   -13.419835     -3.0658877
   -0.43778124  -11.51344       5.6876802     5.9791117    -6.1316876 ]",hungry
"[-3.96195587e+02  1.25532814e+02 -3.43065071e+01  5.82186842e+00
  1.80263405e+01 -2.46468449e+01 -5.82353249e-02  5.65722942e+00
 -2.05614033e+01 -4.31044722e+00 -9.66458559e-01 -1.59458475e+01
 -6.11535132e-01 -1.74572021e-01 -1.43643284e+01]",hungry
"[-344.3027     172.84505    -45.28971      4.912903    38.979362
  -17.3176      -0.4951459   15.810502   -12.032054    -4.195527
   -1.5047941  -19.512825    -9.294791    -8.263255   -19.981617 ]",hungry
"[-363.9847      126.14264     -24.43572       0.58860046   14.315683
  -29.78148     -13.136401     10.093106     -8.603492     -7.38872
    1.6418059    -8.018299     -8.423707     -6.345443     -8.633432  ]",hungry
"[-510.20145     124.86441     -10.831401     10.573788     24.359257
  -14.606026     -6.7141447     4.188732    -12.7759905    -5.149261
    2.5664794   -10.04132      -6.8782897    -0.70250857   -6.544612  ]",hungry
"[-3.0301208e+02  1.2607512e+02 -6.3839489e+01 -2.9248657e+01
  7.3663282e+00 -3.4196686e+01 -2.2513330e+01 -2.9253322e-01
 -1.1159959e+01  1.1472878e+00  9.6522188e+00 -1.6665463e+00
  4.4709291e+00 -9.0044796e-01 -2.0697645e+01]",hungry
"[-2.5636249e+02  1.5103586e+02 -7.5935104e+01 -2.5140226e+01
  2.0378002e+01 -2.8024036e+01 -1.4075741e+01  1.4161971e+00
 -1.6529877e+01 -2.8143084e-01 -6.9811679e-02 -1.9992422e+01
 -1.4642947e+00  6.7063007e+00 -9.9261780e+00]",hungry
"[-373.22324    167.5384     -18.218634    19.175364    47.834522
   -5.40635     -5.489328     3.3331263  -13.724167    -2.9197824
   -1.8486078  -18.375517    -7.3974366   -3.4363484  -15.210013 ]",hungry
"[-352.5305      90.20611     -9.194122   -10.811955     5.348598
  -11.405305   -12.4612875   -3.3025546   -8.715669    -8.592341
   -3.1622865   -6.6130857   -8.251094    -6.2142286   -7.2927213]",hungry
"[-349.57834     89.01926     -8.561609   -11.287151     2.8085268
  -13.612295   -13.816039    -5.3570447  -12.049107   -12.727254
   -6.501631    -6.985311    -5.8656373   -3.1188843   -4.581762 ]",hungry
"[-336.8334      90.92041     -3.5871024  -14.860203    -2.753194
  -13.907736   -14.503841    -6.472898    -8.21952     -7.5481925
   -4.416094    -6.4937816   -6.9418693   -5.7026787   -5.668778 ]",hungry
"[-6.1447253e+02  9.9919594e+01 -1.9323910e+01 -4.7487502e+00
  1.2566793e+01 -1.2175652e+01 -4.9935732e+00  2.7509851e+00
 -8.8898640e+00 -2.4987559e+00 -3.5185924e-01 -1.0341700e+01
 -3.1604390e+00  7.1472967e-01 -7.4665666e+00]",hungry
"[-4.94719757e+02  6.10773888e+01 -1.47682524e+01 -4.27498102e+00
  1.04680805e+01 -3.09436774e+00  1.80635285e+00  8.49993610e+00
  4.32941973e-01  7.68402278e-01  2.32039809e+00 -3.44938684e+00
 -3.63440919e+00 -2.87934971e+00 -4.15264750e+00]",hungry
"[-259.8812     191.77553    -60.443478   -11.033745    34.580173
  -23.08963     -3.77912     18.40734    -15.649259    -8.856055
    1.9141442  -17.922289    -7.3062844    2.8480754  -10.771295 ]",hungry
"[-248.83499    208.42319    -70.82619      1.6040119   58.51522
  -19.882244    -9.594073    18.248764   -15.264276    -8.823678
    5.7758074  -10.825442    -3.4726555   -1.3888633  -16.936016 ]",hungry
"[-265.68326     130.18985     -72.00864      -4.616097     32.93597
  -22.30682       1.5523326    19.336626    -12.321573     -2.4508429
    5.9344025   -11.20769      -3.3059123    -0.28732473   -9.015877  ]",hungry
"[-4.5592651e+02  1.5529456e+02 -4.1946507e+01 -1.0341022e+01
  1.6576464e+01 -2.8735640e+01 -9.3151178e+00  6.4464602e+00
 -2.2776669e+01 -1.2876218e+01  3.8053033e-01 -1.6183039e+01
 -8.9479332e+00 -7.6357886e-02 -1.2240316e+01]",hungry
"[-414.35468    171.03612    -35.59164     -5.895404    18.964338
  -18.975218     2.5101738    5.607274   -23.461153    -9.886473
   -5.992286   -18.692991    -2.9678557   -1.8099296  -12.618206 ]",hungry
"[-309.564      162.40831    -62.644016   -15.375184    19.451696
  -32.9282     -12.128471     7.911172   -13.113357    -1.4699346
   -1.7552359  -20.320183    -6.4478617   -3.236428   -13.643484 ]",hungry
"[-360.75964    159.002      -32.3167     -12.86457     -5.0989194
  -48.16583    -16.190796     2.502252   -20.296593    -2.323134
    5.101053   -17.070831    -6.4119973    3.5995328   -7.962213 ]",hungry
"[-527.9555      98.13439     -5.0362606  -18.57159    -10.405884
  -16.704151    -2.4853969    5.0027432  -11.005633   -13.716382
   -8.154502   -12.186617    -8.393629    -0.9332535   -3.554589 ]",hungry
"[-574.8559     140.40666    -52.08612    -15.753843    13.339627
  -29.438091    -8.51342      6.6416917  -18.920198    -5.036704
    2.5976343  -19.772667    -8.814892     1.863391   -13.130482 ]",hungry
"[-3.1727722e+02  1.7790163e+02 -5.9410362e+01 -3.8641672e+00
  2.3679174e+01 -4.5472404e+01 -2.2496149e+01  2.9102764e-01
 -2.8159981e+01 -1.4415143e+01 -7.6136498e+00 -2.7008730e+01
 -1.2065924e+01 -3.7810822e+00 -1.4821589e+01]",hungry
"[-5.3092334e+02  8.1389084e+01 -1.5518215e+01 -4.2952385e+00
  5.3631859e+00 -1.3066922e+01 -1.7778488e+00 -8.5395463e-02
 -1.7131441e+01 -1.1196079e+01 -7.0699382e+00 -1.5651186e+01
 -9.9489260e+00 -6.6282549e+00 -1.1144345e+01]",hungry
"[-257.10867     179.31519     -88.64571      -9.309425     21.60162
  -54.891705    -12.450491     14.122852    -24.612473     -4.473194
    1.973959    -23.127672     -0.62701297    5.695962    -14.092983  ]",hungry
"[-360.5414     169.8989     -19.258932   -18.654932     6.9313645
  -22.972372   -11.269587     7.71943     -9.943881   -11.025897
   -4.2680836  -14.340673   -11.4214      -3.9696195   -9.027528 ]",hungry
"[-4.3593628e+02  1.5997696e+02  6.0420451e+00  4.7246461e+00
  1.4010614e+01 -1.8127405e+01 -8.0726814e+00  2.5959778e+00
 -1.4940217e+01 -8.2187672e+00  3.0920390e-02 -1.3437454e+01
 -1.0801844e+01 -2.7618940e+00 -9.3863649e+00]",hungry
"[-371.1121     188.82635    -67.46325    -16.756495    11.152697
  -46.017677     3.092948    29.45775    -22.250553   -11.808282
    7.9212155  -19.935707   -15.931053    -1.2381256  -10.93602  ]",hungry
"[-432.3141     127.384056   -64.290665     1.8108044   25.458838
  -44.81681    -13.658249    19.798637   -19.480904   -15.409947
    7.8842926   -7.284091    -8.459761    -1.0476313   -7.7042017]",hungry
"[-327.03104    106.829185   -91.67066    -19.256578    15.5630665
  -31.091803    -0.6334263    6.0941925  -19.385853     7.0673046
    5.861328   -18.91643      1.0850185    5.6539965   -8.528054 ]",hungry
"[-346.56335    105.96031    -62.838146    -8.452609    22.66197
  -25.136549    -9.13369      4.7426295  -18.26515     -4.9796033
    6.334527    -3.625121     7.4897804    7.0469646  -11.6637945]",hungry
"[-233.17146    137.31947   -122.1244     -34.671883    13.147276
  -43.012108     1.9566208   19.471336   -20.619055    -1.1581973
    2.9360852  -17.304522     4.412774     1.6801083  -17.966282 ]",hungry
"[-229.32544    151.81705   -126.97941     -4.3742      40.540195
  -50.145813    -6.454554    18.69517    -22.226973     7.273922
   16.683916   -11.728171     6.555626     7.5374665  -10.881192 ]",hungry
"[-393.9652      62.853794   -44.413906   -10.679019    27.554092
   -1.337147   -13.604255    -4.35863     -5.105214    -1.0809284
   -1.0717521   -8.953128    -2.8323083    4.3226953   -1.092309 ]",hungry
